epoch,train_loss,train_recon_loss,train_kl_loss,train_dir_loss,valid_loss,valid_recon_loss,valid_kl_loss,l2_loss
0,5658.62109375,5647.482421875,572.6458740234375,0.0,,,,7.104696750640869
1,4818.56640625,4799.5712890625,651.3318481445312,0.0,,,,7.124026298522949
2,4714.33837890625,4694.46630859375,743.1813354492188,0.0,,,,7.143195152282715
3,4686.80615234375,4667.15625,791.1444702148438,0.0,,,,7.166367053985596
4,4661.60546875,4643.57177734375,813.1476440429688,0.0,,,,7.188591003417969
5,4603.0166015625,4586.71044921875,795.080078125,0.0,,,,7.209566116333008
6,4519.28662109375,4502.45263671875,771.1896362304688,0.0,,,,7.229310512542725
7,4382.56201171875,4363.53759765625,758.2494506835938,0.0,,,,7.249660015106201
8,4302.76220703125,4281.63818359375,756.6754760742188,0.0,,,,7.274062633514404
9,4285.97314453125,4262.73095703125,744.8854370117188,0.0,,,,7.294394016265869
10,4233.79931640625,4209.5625,717.1129760742188,0.0,,,,7.309957504272461
11,4195.74853515625,4170.39208984375,664.2265014648438,0.0,,,,7.316241264343262
12,4142.31884765625,4116.5302734375,592.5598754882812,0.0,,,,7.322918891906738
13,4070.158203125,4043.0908203125,518.7188110351562,0.0,,,,7.327601909637451
14,3962.845703125,3934.308349609375,458.527099609375,0.0,,,,7.334786415100098
15,3875.6328125,3845.385009765625,421.6357421875,0.0,,,,7.340211391448975
16,3819.279052734375,3785.189453125,414.4800109863281,0.0,,,,7.346087455749512
17,3741.547607421875,3706.657958984375,411.5543212890625,0.0,,,,7.352140426635742
18,3706.577880859375,3670.974853515625,408.077392578125,0.0,,,,7.355804443359375
19,3677.251220703125,3639.890625,405.1348571777344,0.0,,,,7.35989236831665
20,3646.676025390625,3605.671630859375,394.111572265625,0.0,,,,7.3647613525390625
21,3633.4326171875,3591.059814453125,377.2286071777344,0.0,,,,7.375536918640137
22,3606.4345703125,3564.495361328125,359.4747009277344,0.0,,,,7.3804216384887695
23,3570.1787109375,3524.194091796875,346.2361755371094,0.0,,,,7.384355545043945
24,3541.447021484375,3495.283203125,335.8508605957031,0.0,,,,7.38852596282959
25,3509.771484375,3461.947265625,329.1542663574219,0.0,,,,7.392025470733643
26,3477.637451171875,3432.177734375,314.5592346191406,0.0,,,,7.39939022064209
27,3481.318115234375,3437.442138671875,302.9315185546875,0.0,,,,7.4050679206848145
28,3474.4716796875,3427.8291015625,301.3073425292969,0.0,,,,7.40974760055542
29,3441.901611328125,3394.326904296875,299.3080749511719,0.0,,,,7.4119791984558105
30,3412.551025390625,3365.051025390625,294.6249694824219,0.0,,,,7.417665004730225
31,3422.258544921875,3373.296630859375,291.7256774902344,0.0,,,,7.4179558753967285
32,3393.200439453125,3342.641357421875,289.3028564453125,0.0,,,,7.418132781982422
33,3391.2080078125,3341.550048828125,290.7062072753906,0.0,,,,7.4207987785339355
34,3380.687744140625,3329.1396484375,289.3896789550781,0.0,,,,7.424923419952393
35,3360.358642578125,3307.091064453125,288.0711669921875,0.0,,,,7.4340739250183105
36,3346.291259765625,3293.914794921875,286.733154296875,0.0,,,,7.443000793457031
37,3342.445068359375,3290.810546875,286.11328125,0.0,,,,7.450131893157959
38,3329.085205078125,3278.949462890625,283.4471740722656,0.0,,,,7.45651912689209
39,3307.335693359375,3256.840087890625,280.3985900878906,0.0,,,,7.461291313171387
40,3307.829345703125,3254.822998046875,276.3899841308594,0.0,,,,7.469465255737305
41,3302.331787109375,3248.742431640625,274.9061584472656,0.0,,,,7.477830410003662
42,3304.42578125,3251.608154296875,274.2652282714844,0.0,,,,7.483580589294434
43,3295.827392578125,3242.995361328125,273.6824035644531,0.0,,,,7.488759517669678
44,3282.0625,3228.6171875,270.2193298339844,0.0,,,,7.494937896728516
45,3274.694091796875,3224.751953125,267.5537414550781,0.0,,,,7.504438877105713
46,3272.2939453125,3218.7236328125,265.8564453125,0.0,,,,7.5131683349609375
47,3257.1591796875,3203.024169921875,262.9510192871094,0.0,,,,7.521359443664551
48,3277.193359375,3224.0078125,264.6558532714844,0.0,,,,7.528753757476807
49,3259.591796875,3203.585205078125,262.06298828125,0.0,,,,7.5355000495910645
50,3238.966064453125,3182.475830078125,264.297607421875,0.0,,,,7.545605659484863
51,3236.076416015625,3180.2841796875,264.4884338378906,0.0,,,,7.555706024169922
52,3236.1630859375,3179.393310546875,264.4534606933594,0.0,,,,7.566646575927734
53,3221.5380859375,3164.7021484375,263.8354797363281,0.0,,,,7.5753560066223145
54,3226.746826171875,3170.454833984375,260.2796936035156,0.0,,,,7.583433151245117
55,3210.104736328125,3150.873779296875,258.75457763671875,0.0,,,,7.595958709716797
56,3219.736083984375,3160.626220703125,257.5888366699219,0.0,,,,7.605867385864258
57,3216.275634765625,3157.6728515625,256.505859375,0.0,,,,7.615960121154785
58,3204.211181640625,3145.9755859375,258.5237121582031,0.0,,,,7.6263346672058105
59,3197.1396484375,3138.5478515625,255.66241455078125,0.0,,,,7.63767147064209
60,3200.109619140625,3140.001708984375,252.67518615722656,0.0,,,,7.646988391876221
61,3193.008544921875,3133.335205078125,251.22251892089844,0.0,,,,7.654904365539551
62,3191.769775390625,3130.443115234375,249.28338623046875,0.0,,,,7.662922382354736
63,3183.124267578125,3121.731689453125,246.288330078125,0.0,,,,7.669980525970459
64,3182.266845703125,3121.55078125,244.060791015625,0.0,,,,7.678292274475098
65,3170.686767578125,3108.293212890625,243.737548828125,0.0,,,,7.686439514160156
66,3190.358154296875,3127.944091796875,242.9952850341797,0.0,,,,7.694201469421387
67,3181.9345703125,3118.96875,243.39451599121094,0.0,,,,7.701512813568115
68,3174.536865234375,3110.328369140625,244.1747589111328,0.0,,,,7.710866451263428
69,3187.795654296875,3121.907470703125,244.1478271484375,0.0,,,,7.719114780426025
70,3167.608154296875,3103.644775390625,242.9438018798828,0.0,,,,7.728146553039551
71,3184.626220703125,3118.083251953125,241.7776336669922,0.0,,,,7.73506498336792
72,3150.4306640625,3083.303466796875,241.3387908935547,0.0,,,,7.74198055267334
73,3162.2060546875,3095.088623046875,240.05177307128906,0.0,,,,7.748389720916748
74,3169.204345703125,3100.732177734375,238.6569061279297,0.0,,,,7.7538628578186035
75,3169.163330078125,3102.126708984375,236.7558135986328,0.0,,,,7.7616777420043945
76,3163.441650390625,3094.6591796875,236.2660675048828,0.0,,,,7.767411231994629
77,3179.036376953125,3110.768798828125,234.53440856933594,0.0,,,,7.773808002471924
78,3156.194580078125,3084.781982421875,233.3053741455078,0.0,,,,7.778401851654053
79,3146.784423828125,3077.440673828125,231.76332092285156,0.0,,,,7.783705234527588
80,3145.895751953125,3077.9609375,230.39404296875,0.0,,,,7.787574291229248
81,3141.946044921875,3071.109619140625,230.7073211669922,0.0,,,,7.792766094207764
82,3133.744140625,3062.258544921875,228.62559509277344,0.0,,,,7.797595500946045
83,3138.637939453125,3065.339111328125,227.63507080078125,0.0,,,,7.8009843826293945
84,3143.348388671875,3071.375,229.2183837890625,0.0,,,,7.804732322692871
85,3146.764892578125,3075.657470703125,226.37889099121094,0.0,,,,7.808098316192627
86,3139.558349609375,3064.954345703125,227.3210906982422,0.0,,,,7.811527729034424
87,3147.885986328125,3072.5625,228.6905517578125,0.0,,,,7.814422607421875
88,3135.349853515625,3061.020751953125,229.7163543701172,0.0,,,,7.819594383239746
89,3139.302490234375,3062.0498046875,230.32086181640625,0.0,,,,7.823551177978516
90,3130.576171875,3052.829345703125,229.81439208984375,0.0,,,,7.827615737915039
91,3120.953369140625,3042.1728515625,226.72959899902344,0.0,,,,7.8312530517578125
92,3114.171630859375,3038.567626953125,225.16661071777344,0.0,,,,7.835537433624268
93,3147.303466796875,3070.782958984375,225.603759765625,0.0,,,,7.840229511260986
94,3124.780029296875,3047.891845703125,223.47918701171875,0.0,,,,7.844415664672852
95,3122.021240234375,3044.416015625,220.790283203125,0.0,,,,7.848021507263184
96,3105.8310546875,3025.459228515625,221.997802734375,0.0,,,,7.852160930633545
97,3102.789306640625,3023.486328125,221.7687530517578,0.0,,,,7.855326175689697
98,3119.3251953125,3041.5263671875,221.2557830810547,0.0,,,,7.8585309982299805
99,3124.251953125,3043.497314453125,221.76939392089844,0.0,,,,7.862649917602539
100,3121.787109375,3040.330810546875,221.2149200439453,0.0,,,,7.866451263427734
101,3127.692138671875,3048.096435546875,220.6279754638672,0.0,,,,7.870697498321533
102,3139.213134765625,3058.985107421875,220.60589599609375,0.0,,,,7.873135089874268
103,3096.037109375,3012.39453125,221.2353515625,0.0,,,,7.875431060791016
104,3095.282470703125,3012.469970703125,219.3043975830078,0.0,,,,7.879977703094482
105,3100.1904296875,3016.037841796875,218.3232421875,0.0,,,,7.882745742797852
106,3120.322021484375,3031.474609375,218.66510009765625,0.0,,,,7.883139610290527
107,3118.709716796875,3031.518798828125,219.3382110595703,0.0,,,,7.884568691253662
108,3114.310546875,3030.106689453125,218.28565979003906,0.0,,,,7.8872599601745605
109,3104.693359375,3016.738525390625,218.68499755859375,0.0,,,,7.8875651359558105
110,3099.761474609375,3012.552001953125,217.9860382080078,0.0,,,,7.889955043792725
111,3079.448974609375,2994.341796875,218.294921875,0.0,,,,7.892043590545654
112,3076.2998046875,2989.139404296875,217.6950225830078,0.0,,,,7.892631530761719
113,3084.195068359375,2994.9677734375,217.73936462402344,0.0,,,,7.893282890319824
114,3075.405029296875,2987.9345703125,217.69342041015625,0.0,,,,7.896002769470215
115,3081.146484375,2993.5,216.3032989501953,0.0,,,,7.898717403411865
116,3088.1416015625,3000.1845703125,215.5748748779297,0.0,,,,7.901393890380859
117,3074.626708984375,2986.983154296875,213.77024841308594,0.0,,,,7.903593063354492
118,3067.3291015625,2977.865966796875,213.0862274169922,0.0,,,,7.903341293334961
119,3059.103271484375,2971.2021484375,211.1959686279297,0.0,,,,7.902961730957031
120,3074.303955078125,2987.248779296875,211.18804931640625,0.0,,,,7.90402364730835
121,3078.9970703125,2989.0712890625,210.18751525878906,0.0,,,,7.905604839324951
122,3068.542724609375,2979.164794921875,210.1517333984375,0.0,,,,7.908125877380371
123,3087.135009765625,2997.7138671875,208.56629943847656,0.0,,,,7.909496307373047
124,3081.432373046875,2988.356201171875,206.7848358154297,0.0,,,,7.90891695022583
125,3087.768798828125,2995.815185546875,208.3840789794922,0.0,,,,7.909273624420166
126,3078.216552734375,2986.710693359375,207.371337890625,0.0,,,,7.908964157104492
127,3067.218994140625,2974.600830078125,205.8365020751953,0.0,,,,7.909249305725098
128,3058.010498046875,2964.522705078125,203.9413299560547,0.0,,,,7.907995700836182
129,3060.4326171875,2967.673583984375,204.0015869140625,0.0,,,,7.9076361656188965
130,3049.42578125,2955.074951171875,203.7592010498047,0.0,,,,7.909510135650635
131,3058.817626953125,2963.705322265625,204.6840057373047,0.0,,,,7.909196376800537
132,3057.7421875,2965.140625,204.50506591796875,0.0,,,,7.9091010093688965
133,3051.561279296875,2957.022216796875,206.26210021972656,0.0,,,,7.909152030944824
134,3051.605712890625,2956.912109375,206.5082244873047,0.0,,,,7.910742282867432
135,3042.732666015625,2946.465576171875,206.1806640625,0.0,,,,7.9109883308410645
136,3055.2939453125,2957.506591796875,207.02928161621094,0.0,,,,7.914552211761475
137,3037.082275390625,2939.865966796875,206.30393981933594,0.0,,,,7.915069580078125
138,3052.364990234375,2952.947265625,208.0811309814453,0.0,,,,7.912968635559082
139,3056.085205078125,2959.452392578125,206.235107421875,0.0,,,,7.912761688232422
140,3043.072265625,2944.4990234375,205.4160919189453,0.0,,,,7.913073539733887
141,3060.458251953125,2959.6923828125,203.8898468017578,0.0,,,,7.915514945983887
142,3054.692626953125,2956.430419921875,203.8267059326172,0.0,,,,7.917346000671387
143,3071.051025390625,2972.529541015625,202.2376251220703,0.0,,,,7.917453765869141
144,3055.2626953125,2957.302001953125,200.77027893066406,0.0,,,,7.916229724884033
145,3051.4697265625,2950.421142578125,199.69561767578125,0.0,,,,7.915978908538818
146,3035.833984375,2935.95703125,198.0741729736328,0.0,,,,7.916623115539551
147,3028.8896484375,2928.537109375,198.1963348388672,0.0,,,,7.917500019073486
148,3016.907470703125,2915.431884765625,197.3114013671875,0.0,,,,7.917866230010986
149,3045.257568359375,2943.325439453125,196.4138946533203,0.0,,,,7.918825149536133
150,3028.1865234375,2925.25390625,195.75428771972656,0.0,,,,7.919704914093018
151,3038.5009765625,2933.826171875,195.0797576904297,0.0,,,,7.919590473175049
152,3030.446044921875,2927.076904296875,194.3060760498047,0.0,,,,7.919569492340088
153,3033.153564453125,2930.240966796875,193.15403747558594,0.0,,,,7.920895576477051
154,3035.411376953125,2933.243896484375,191.2178192138672,0.0,,,,7.920829772949219
155,3027.958740234375,2924.486083984375,191.9085693359375,0.0,,,,7.919175148010254
156,3043.879638671875,2941.574462890625,192.5539093017578,0.0,,,,7.919142246246338
157,3026.451416015625,2922.6708984375,193.3380126953125,0.0,,,,7.919416904449463
158,3042.046142578125,2935.1474609375,193.17503356933594,0.0,,,,7.921504497528076
159,3027.857666015625,2922.816162109375,192.07911682128906,0.0,,,,7.92380428314209
160,3023.310546875,2917.546875,192.3867950439453,0.0,,,,7.92475700378418
161,3043.978515625,2939.736083984375,191.62220764160156,0.0,,,,7.926510334014893
162,3014.784423828125,2909.292724609375,190.5668182373047,0.0,,,,7.9272541999816895
163,3014.487548828125,2908.457763671875,189.1679229736328,0.0,,,,7.927467346191406
164,3010.963134765625,2904.2939453125,188.2869415283203,0.0,,,,7.92773962020874
165,3007.587890625,2898.723388671875,187.77777099609375,0.0,,,,7.928199291229248
166,3014.2568359375,2905.6142578125,187.67723083496094,0.0,,,,7.929239749908447
167,3012.500732421875,2907.969970703125,186.96759033203125,0.0,,,,7.929060935974121
168,3030.971923828125,2922.889404296875,186.52830505371094,0.0,,,,7.929470539093018
169,3024.677978515625,2914.755859375,185.76776123046875,0.0,,,,7.929490566253662
170,3008.349365234375,2900.656494140625,185.4925079345703,0.0,,,,7.927968978881836
171,3006.895751953125,2898.515625,184.90638732910156,0.0,,,,7.924849510192871
172,3031.883056640625,2922.369140625,184.78466796875,0.0,,,,7.923443794250488
173,3014.685791015625,2906.417236328125,183.723388671875,0.0,,,,7.922967910766602
174,3032.4384765625,2923.565673828125,184.0360565185547,0.0,,,,7.923268795013428
175,3014.177490234375,2893.560546875,183.25677490234375,0.0,,,,7.925093173980713
176,3002.7197265625,2891.15234375,183.76548767089844,0.0,,,,7.926270484924316
177,3018.546875,2905.8916015625,185.5593719482422,0.0,,,,7.926898002624512
178,3025.468505859375,2911.746826171875,184.9812774658203,0.0,,,,7.926774978637695
179,3012.496826171875,2897.528564453125,184.8009796142578,0.0,,,,7.926544189453125
180,3027.690673828125,2914.0166015625,182.7234344482422,0.0,,,,7.926204204559326
181,3016.802001953125,2903.702392578125,181.9204864501953,0.0,,,,7.925955772399902
182,3009.910888671875,2894.44140625,181.3288116455078,0.0,,,,7.925355911254883
183,3017.304931640625,2904.166015625,181.23016357421875,0.0,,,,7.925079345703125
184,3023.148193359375,2910.158935546875,180.8496856689453,0.0,,,,7.92527437210083
185,2997.9169921875,2884.042724609375,180.9209747314453,0.0,,,,7.9244384765625
186,3001.0673828125,2886.818603515625,180.6112060546875,0.0,,,,7.924993991851807
187,3018.552734375,2904.242919921875,179.52537536621094,0.0,,,,7.925477981567383
188,2999.605712890625,2883.296875,179.9076385498047,0.0,,,,7.924988269805908
189,3010.973876953125,2894.973876953125,179.9070281982422,0.0,,,,7.925076007843018
190,3023.53515625,2909.2080078125,178.8842315673828,0.0,,,,7.92351770401001
191,3009.549560546875,2892.8427734375,178.1035614013672,0.0,,,,7.92235803604126
192,2992.726318359375,2876.406982421875,176.34814453125,0.0,,,,7.921238422393799
193,3006.356689453125,2889.628662109375,175.05470275878906,0.0,,,,7.920109748840332
194,3008.360595703125,2891.4072265625,174.037109375,0.0,,,,7.920053482055664
195,3008.594482421875,2892.372314453125,174.72064208984375,0.0,,,,7.919403076171875
196,3017.518310546875,2899.294189453125,173.6639404296875,0.0,,,,7.918219089508057
197,3002.904541015625,2885.0869140625,173.1174774169922,0.0,,,,7.9167938232421875
198,3015.6328125,2897.787353515625,172.5628662109375,0.0,,,,7.915793418884277
199,3015.783447265625,2897.614013671875,172.3359375,0.0,,,,7.915908336639404
200,3005.860107421875,2888.509033203125,172.8500518798828,0.0,,,,7.917068004608154
201,3014.089111328125,2896.677734375,171.6343231201172,0.0,,,,7.918457984924316
202,3013.389404296875,2896.308837890625,169.81809997558594,0.0,,,,7.9194793701171875
203,3009.046142578125,2887.167236328125,169.95529174804688,0.0,,,,7.920781135559082
204,2998.3876953125,2878.758056640625,170.98779296875,0.0,,,,7.9223480224609375
205,2998.074951171875,2878.244140625,170.6262664794922,0.0,,,,7.92216157913208
206,2990.839111328125,2870.501708984375,169.7425079345703,0.0,,,,7.921523571014404
207,3000.73828125,2879.4658203125,169.74855041503906,0.0,,,,7.922435760498047
208,2997.892578125,2878.7578125,169.51319885253906,0.0,,,,7.923512935638428
209,2992.249267578125,2872.595458984375,169.77593994140625,0.0,,,,7.923180103302002
210,3013.1298828125,2889.390625,169.4249267578125,0.0,,,,7.922270774841309
211,2994.314453125,2874.041259765625,168.85707092285156,0.0,,,,7.921115398406982
212,3021.492919921875,2895.9814453125,168.54283142089844,0.0,,,,7.919257640838623
213,3007.296142578125,2883.031982421875,169.0710906982422,0.0,,,,7.9178690910339355
214,3017.650634765625,2895.231201171875,167.3174591064453,0.0,,,,7.91715145111084
215,3008.360595703125,2887.343505859375,166.85231018066406,0.0,,,,7.9171953201293945
216,3004.607421875,2880.733642578125,166.3345184326172,0.0,,,,7.9175238609313965
217,3001.024658203125,2877.115234375,166.46766662597656,0.0,,,,7.917220115661621
218,2995.509033203125,2872.166015625,165.6516571044922,0.0,,,,7.917876720428467
219,2998.712646484375,2874.927001953125,165.31675720214844,0.0,,,,7.918533802032471
220,3011.012451171875,2885.645751953125,165.6328582763672,0.0,,,,7.918846130371094
221,3004.161376953125,2876.733642578125,165.7938995361328,0.0,,,,7.918373107910156
222,2989.51171875,2863.936767578125,165.20835876464844,0.0,,,,7.9180779457092285
223,2990.7216796875,2867.134765625,165.26939392089844,0.0,,,,7.9166259765625
224,3002.699462890625,2875.514892578125,163.98487854003906,0.0,,,,7.914881229400635
225,2999.641357421875,2872.721435546875,163.49122619628906,0.0,,,,7.914588451385498
226,2988.4765625,2860.894287109375,163.26747131347656,0.0,,,,7.915596961975098
227,2998.798828125,2875.030517578125,162.4404754638672,0.0,,,,7.915405750274658
228,3001.515625,2873.077392578125,162.264892578125,0.0,,,,7.913565635681152
229,2997.468017578125,2870.271728515625,161.73646545410156,0.0,,,,7.912127494812012
230,2995.413330078125,2868.826171875,161.5314178466797,0.0,,,,7.911045074462891
231,2992.876708984375,2864.414794921875,161.21360778808594,0.0,,,,7.910664081573486
232,2985.188232421875,2858.466552734375,160.37513732910156,0.0,,,,7.911317825317383
233,2985.386962890625,2857.902099609375,159.5712890625,0.0,,,,7.911771774291992
234,2977.801513671875,2848.7021484375,161.14573669433594,0.0,,,,7.911811828613281
235,2994.533935546875,2866.1630859375,159.9789581298828,0.0,,,,7.911019802093506
236,2996.950439453125,2868.087158203125,159.82383728027344,0.0,,,,7.911134243011475
237,2989.563720703125,2860.08984375,159.0041961669922,0.0,,,,7.910840034484863
238,3007.7548828125,2878.234130859375,158.06874084472656,0.0,,,,7.9090046882629395
239,2991.718505859375,2859.704345703125,158.7375030517578,0.0,,,,7.906569957733154
240,2980.81640625,2850.281494140625,159.4532012939453,0.0,,,,7.904323101043701
241,2984.825927734375,2854.443359375,159.32887268066406,0.0,,,,7.902679443359375
242,2996.998046875,2867.080810546875,158.34349060058594,0.0,,,,7.901742458343506
243,2996.96484375,2865.844482421875,156.7368927001953,0.0,,,,7.900211334228516
244,2996.52734375,2864.206298828125,157.27288818359375,0.0,,,,7.898863792419434
245,2998.160888671875,2866.469970703125,156.15292358398438,0.0,,,,7.89853572845459
246,2983.553955078125,2852.286376953125,154.91346740722656,0.0,,,,7.897703170776367
247,2996.245361328125,2865.943359375,154.33253479003906,0.0,,,,7.897556304931641
248,2992.495849609375,2859.421630859375,154.49363708496094,0.0,,,,7.897491931915283
249,3001.837890625,2869.857666015625,154.24449157714844,0.0,,,,7.898059844970703
250,3008.369873046875,2874.791748046875,153.95558166503906,0.0,,,,7.898139953613281
251,2989.140625,2856.337158203125,153.48069763183594,0.0,,,,7.89790153503418
252,2998.590576171875,2866.833984375,153.0537109375,0.0,,,,7.8977179527282715
253,2990.33984375,2857.2216796875,153.19224548339844,0.0,,,,7.897063732147217
254,3005.385009765625,2870.615966796875,153.0253448486328,0.0,,,,7.896857738494873
255,3008.017578125,2872.212646484375,153.30528259277344,0.0,,,,7.896312236785889
256,2991.3701171875,2855.798583984375,153.16160583496094,0.0,,,,7.895437717437744
257,2988.5966796875,2852.370849609375,152.5089874267578,0.0,,,,7.895626544952393
258,2990.827880859375,2855.695556640625,152.8806610107422,0.0,,,,7.895450592041016
259,2977.255859375,2841.791748046875,151.9178466796875,0.0,,,,7.895620822906494
260,2987.277099609375,2851.421630859375,152.05218505859375,0.0,,,,7.895271301269531
261,2983.474365234375,2846.303466796875,151.59121704101562,0.0,,,,7.893950462341309
262,2987.22265625,2849.990966796875,151.93772888183594,0.0,,,,7.892764091491699
263,2986.463623046875,2847.9814453125,151.88572692871094,0.0,,,,7.891942977905273
264,2992.431884765625,2855.266357421875,150.4604034423828,0.0,,,,7.889214515686035
265,3002.811279296875,2864.915283203125,150.120849609375,0.0,,,,7.887087821960449
266,3000.0703125,2857.998779296875,150.21063232421875,0.0,,,,7.88647985458374
267,3006.892578125,2868.6611328125,149.4836883544922,0.0,,,,7.88615608215332
268,2981.637939453125,2845.263916015625,149.0580596923828,0.0,,,,7.885426044464111
269,2979.358642578125,2840.358642578125,147.90187072753906,0.0,,,,7.884604454040527
270,3007.9521484375,2868.589111328125,147.5418701171875,0.0,,,,7.884758949279785
271,3000.0830078125,2860.909423828125,147.00970458984375,0.0,,,,7.884675979614258
272,2991.441162109375,2852.369384765625,146.6396942138672,0.0,,,,7.885175704956055
273,2990.374755859375,2852.0517578125,147.72828674316406,0.0,,,,7.885133266448975
274,2991.831298828125,2852.28125,147.02479553222656,0.0,,,,7.885111331939697
275,2996.064208984375,2856.277099609375,147.07293701171875,0.0,,,,7.884987831115723
276,2983.024169921875,2842.760498046875,147.25694274902344,0.0,,,,7.885775566101074
277,2986.634521484375,2845.927490234375,147.3914031982422,0.0,,,,7.886436462402344
278,2968.809814453125,2829.608154296875,147.548828125,0.0,,,,7.885983943939209
279,2982.369873046875,2840.4833984375,147.1604461669922,0.0,,,,7.8853559494018555
280,2984.0556640625,2842.1728515625,147.0276336669922,0.0,,,,7.884746074676514
281,2996.716064453125,2854.556640625,146.03111267089844,0.0,,,,7.88322639465332
282,2995.971435546875,2852.7724609375,145.77113342285156,0.0,,,,7.882359027862549
283,2998.023193359375,2852.837158203125,146.12281799316406,0.0,,,,7.882115840911865
284,2986.754150390625,2842.157470703125,145.15223693847656,0.0,,,,7.882347583770752
285,3013.928466796875,2869.801025390625,144.9717559814453,0.0,,,,7.882050037384033
286,3001.331787109375,2853.855712890625,144.9656524658203,0.0,,,,7.880953311920166
287,2996.885498046875,2849.079833984375,145.1312255859375,0.0,,,,7.880535125732422
288,2988.506103515625,2844.486328125,144.4237060546875,0.0,,,,7.879478454589844
289,2980.377685546875,2835.427490234375,144.83753967285156,0.0,,,,7.87768030166626
290,2990.450439453125,2843.908203125,145.13363647460938,0.0,,,,7.87644624710083
291,2990.364501953125,2844.318603515625,144.6532440185547,0.0,,,,7.875537395477295
292,2996.646728515625,2852.108154296875,144.1082000732422,0.0,,,,7.875039577484131
293,2984.412353515625,2839.864013671875,143.8473663330078,0.0,,,,7.874350547790527
294,2985.302734375,2840.2744140625,143.43809509277344,0.0,,,,7.873835563659668
295,2979.19921875,2829.3125,143.5797119140625,0.0,,,,7.873600959777832
296,2978.885986328125,2831.078369140625,143.24058532714844,0.0,,,,7.873743534088135
297,2992.5146484375,2845.061279296875,142.87911987304688,0.0,,,,7.8742780685424805
298,2990.939208984375,2844.373046875,142.34185791015625,0.0,,,,7.874213695526123
299,3002.303466796875,2853.056640625,143.31224060058594,0.0,,,,7.874536991119385
